Time-Stame, X-position, Y-position, Z-position, X-pixel, Y-pixel, Rotation-vector, Translation-vector, mua, mus, muaLUT, musLUT
410.098,-33.86, 59.55, 1814.10, 469.25, 744.63, -0.2575, 0.0895, 0.0412, -42.3174, 48.9484, 1801.0320, 0.1198, -0.2240, 0.0500, 0.9153
415.513,-38.81, 59.57, 1812.11, 446.49, 745.03, -0.2621, 0.1009, 0.0423, -47.4146, 48.9111, 1799.1860, 0.1160, 0.1320, 0.0500, 3.0000
421.041,-43.80, 59.55, 1810.39, 423.53, 745.19, -0.2632, 0.1092, 0.0435, -52.5074, 48.8736, 1797.5616, 0.0081, 1.3131, 0.0500, 0.7639
427.072,-48.67, 59.54, 1805.71, 400.69, 745.83, -0.2705, 0.1189, 0.0442, -57.5042, 48.7661, 1793.0429, 0.1083, 0.6644, 0.0500, 0.9735
432.425,-53.59, 59.50, 1802.77, 377.76, 746.09, -0.2726, 0.1280, 0.0449, -62.5389, 48.7010, 1790.2097, -0.0026, 7.5009, 0.0500, 0.1349
437.871,-58.51, 59.59, 1799.55, 354.67, 746.97, -0.2834, 0.1356, 0.0460, -67.5491, 48.6455, 1787.1743, -0.0018, 2.7854, 0.0500, 0.7522
443.200,-63.53, 59.67, 1797.55, 331.30, 747.64, -0.2917, 0.1400, 0.0473, -72.6027, 48.6148, 1785.2999, 0.0617, 0.1601, 0.0500, 0.6474
448.596,-68.42, 59.66, 1793.81, 308.12, 748.17, -0.2973, 0.1462, 0.0488, -77.5635, 48.5293, 1781.6844, 0.1494, 0.1187, 0.0500, 3.0000
454.331,-73.34, 59.68, 1791.20, 284.92, 748.66, -0.3027, 0.1521, 0.0493, -82.5546, 48.4819, 1779.1858, -0.0023, 2.2308, 0.0500, 0.8687
460.763,-78.17, 59.73, 1786.89, 261.74, 749.55, -0.3134, 0.1595, 0.0507, -87.4596, 48.3972, 1775.0637, 0.0490, 0.1883, 0.0500, 0.1000
467.593,-82.94, 59.68, 1782.33, 238.70, 750.02, -0.3178, 0.1672, 0.0518, -92.3109, 48.2905, 1770.6306, 1.3267, 1.6591, 0.0500, 3.0000
662.965,66.94, 35.02, 1829.34, 926.40, 633.32, -0.3281, -0.1100, 0.0189, 61.2622, 23.4600, 1815.5951, 1.3207, 4.4333, 0.0500, 0.7871
668.660,61.92, 34.97, 1831.05, 903.42, 632.99, -0.3233, -0.1043, 0.0201, 56.1658, 23.4807, 1817.2918, 0.0008, 7.9795, 0.0500, 2.1149
676.234,57.00, 34.98, 1834.35, 880.77, 632.76, -0.3205, -0.0952, 0.0210, 51.1224, 23.5314, 1820.6095, 0.0194, 0.9940, 0.0500, 1.6373
681.301,51.97, 34.94, 1836.37, 857.80, 632.41, -0.3159, -0.0897, 0.0218, 46.0117, 23.5531, 1822.6153, 0.0901, 0.1503, 0.0500, 0.1000
687.816,46.94, 34.92, 1839.21, 834.80, 632.06, -0.3109, -0.0850, 0.0231, 40.9194, 23.5896, 1825.4325, 0.1214, 0.1285, 0.0500, 0.7406
693.437,41.98, 34.92, 1840.45, 812.40, 631.98, -0.3096, -0.0715, 0.0242, 35.7737, 23.6160, 1826.7380, 0.1370, -0.1455, 0.0500, 3.0000
698.955,36.98, 34.87, 1844.84, 789.51, 631.39, -0.3016, -0.0659, 0.0250, 30.6907, 23.6745, 1831.0675, 0.0258, 0.2321, 0.0500, 0.9968
704.848,31.93, 34.89, 1845.92, 766.76, 631.39, -0.3018, -0.0577, 0.0265, 25.5257, 23.6890, 1832.2080, 0.0221, 0.4522, 0.0500, 0.7056
